nombre_completo,nombre,universo,url,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Tier2,superpoderes,heroe
Kakarot,Goku (Super Saiyan Blue Kaioken),Dragon Ball Verse,https://www.superherodb.com/goku-super-saiyan-blue-kaioken/10-23660/,45,100,100,100,100,100,7,,"['Acrobatics', 'Afterimage Creation', 'Agility', 'Attack Reflection', 'Aura', 'Awakened Power', 'Chi Manipulation', 'Cold Resistance', 'Cosmic Awareness', 'Danger Sense', 'Durability', 'Electricity Resistance', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Laser Manipulation', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Power Nullifier', 'Power Sense', 'Preparation', 'Radiation Absorption', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Social Influencing', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Vaporising Beams', 'Vibration Manipulation', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Astral Projection', 'Audio Control', 'Avatar Creation', 'Berserk Mode', 'Clairvoyance', 'Danmaku', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Emotional Power Up', 'Energy Armor', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Existence Erasure Resistance', 'Heat Generation', 'Illumination', 'Jump', 'Latent Abilities', 'Light Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Portal Creation', 'Power Mimicry', 'Precognition', 'Radar Sense', 'Radiation Control', 'Rage Power', 'Reality Warping', 'Summoning', 'Telekinesis', 'Telepathy Resistance', 'Weapons Master', 'Weather Control', 'Pressure Points', 'Spatial Awareness', 'Telepathy', 'Wind Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Participants Of The Tournament Of Power', 'MoNsTeR', 'Hesperus', 'Tigerking2020', 'Denisegc091477gmailcom', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Super Saiyan Blue Kaioken)
Kakarot,Goku,Dragon Ball Verse,https://www.superherodb.com/goku/10-1284/,55,100,100,100,100,100,6,6++,"['Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Danger Sense', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Explosion Manipulation', 'Extrasensory Perception', 'Extraterrestrial Physiology', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Pain Suppression', 'Power Augmentation', 'Power Sense', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Shockwaves Generation', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telekinesis', 'Teleportation', 'Vibration Manipulation', 'Accelerated Development', 'Accelerated Healing', 'Acid Resistants', 'Anti-Gravity', 'Attack Reflection', 'Banish', 'Bloodlust', 'Cold Resistance', 'Damage Boost', 'Damage Reduction', 'Dimensional Travel', 'Electricity Resistance', 'Enhanced Memory', 'Force Fields', 'Instinctive Reaction', 'Interstellar Travel', 'Light Control', 'Longevity', 'Mind Control Resistance', 'Natural Armor', 'Non-Physical Interaction', 'Possession Resistance', 'Power Nullifier', 'Regeneration', 'Seismic Power', 'Self-Destruction', 'Super Breath', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Weapons Master', 'Weather Control', 'Wind Control', 'Astral Projection', 'Audio Control', 'Cosmic Awareness', 'Dimensional Awareness', 'Divine Powers', 'Divinity', 'Fusion', 'Godly Physiology', 'Illumination', 'Insanity', 'Invisibility', 'Power Mimicry', 'Social Influencing', 'Status Effect Inducement', 'Stealth', 'Transformation', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'Goku', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'Favorite Characters (spectral_supernova)', 'Gokus', 'Illusory Omnipotent Entities.', 'Marvel Vs Dc', 'Most Powerful Characters Outside Dc And Marvel', 'My Favorite Aliens', 'My Favorite Dragon Ball Characters', 'My Favorite Fictional Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'Saiyans', 'Superman/goku/optimus Prime/captain America The Return Of Ultra Lava', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku
Kakarot,Goku (Mastered Ultra Instinct),Dragon Ball Verse,https://www.superherodb.com/goku-mastered-ultra-instinct/10-25469/,75,100,100,100,100,100,7,0,"['Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Awakened Power', 'Bullet Time', 'Chi Manipulation', 'Danger Sense', 'Death Touch', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Heat Generation', 'Illumination', 'Instinctive Reaction', 'Intelligence', 'Invulnerability', 'Jump', 'Laser Manipulation', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Paralysis', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Power Sense', 'Power Suit', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Time Manipulation Resistance', 'Transformation', 'Accelerated Development', 'Attack Negation', 'Attack Reflection', 'Cosmic Awareness', 'Darkforce Manipulation', 'Dimensional Awareness', 'Energy Constructs', 'Enhanced Sight', 'Existence Erasure Resistance', 'Heat Resistance', 'Illusions', 'Intangibility', 'Interstellar Travel', 'Magic Resistance', 'Mind Control Resistance', 'Non-Physical Interaction', 'Photographic Reflexes', 'Precognition', 'Spaceflight', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Vitakinesis', 'Wind Control', 'Astral Projection', 'Godly Physiology', 'Indomitable Will', 'Portal Creation', 'Regeneration', 'Weather Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'Godly(green) Ranked Characters', 'My Favorite Fictional Characters', 'Participants Of The Tournament Of Power', 'Hesperus', 'Denisegc091477gmailcom', 'MoNsTeR', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Mastered Ultra Instinct)
Kakarot,Goku (Saiyan Saga),Dragon Ball Verse,https://www.superherodb.com/goku-saiyan-saga/10-53189/,55,100,75,70,80,100,4,,"['Accelerated Development', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Berserk Mode', 'Chi Manipulation', 'Clairvoyance Resistance', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Grappling/Climbing', 'Heat Resistance', 'Homing Attack', 'Indomitable Will', 'Invulnerability', 'Jump', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Natural Armor', 'Natural Weapons', 'Photographic Deduction', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Shockwaves Generation', 'Spatial Awareness', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Surface Scaling', 'Vaporising Beams', 'Weapons Master', 'Accelerated Healing', 'Bullet Time', 'Clairvoyance', 'Corruption Resistance', 'Danger Sense', 'Electricity Resistance', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Heat Generation', 'Hunters Instinct', 'Master Tactician', 'Mind Control Resistance', 'Possession Resistance', 'Power Sense', 'Radar Sense', 'Transformation', 'Vision - Night', 'Vision - Telescopic', 'Longevity', 'Toxin and Disease Resistance', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Characters Who Can Solo Five Night At Freddy', 'MoNsTeR', 'Denisegc091477gmailcom', 'Hesperus', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Saiyan Saga)
Kakarrot,Goku (True Ultra Instinct),Dragon Ball Verse,https://www.superherodb.com/goku-true-ultra-instinct/10-64166/,70,100,100,100,100,100,7,,"['Accelerated Development', 'Accelerated Healing', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Cosmic Awareness', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Durability', 'Durability Negation', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure', 'Flight', 'Godly Physiology', 'Immortality Negation', 'Instinctive Reaction', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Non-Physical Interaction', 'Pain Suppression', 'Power Sense', 'Radiation Immunity', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Shockwaves Generation', 'Soul Resistance', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Attack Negation', 'Cold Resistance', 'Danger Sense', 'Death Touch', 'Enhanced Condition', 'Existence Erasure Resistance', 'Fearless', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Illusion Resistance', 'Indomitable Will', 'Intangibility', 'Latent Abilities', 'Longevity', 'Marksmanship', 'Mind Control Resistance', 'Necromancy', 'Phasing', 'Possession Resistance', 'Power Mimicry', 'Rage Power', 'Reactive Evolution', 'Self-Sustenance', 'Sonic Scream', 'Spirit Control', 'Summoning', 'Telekinesis', 'Telepathy', 'Terrakinesis', 'Transformation', 'Wind Control', 'Zenith', 'Immortality', 'Leadership', 'Master Tactician', 'Shueisha', 'DB - Dragon Ball Verse', 'Tigerking2020', 'Denisegc091477gmailcom', 'MoNsTeR', 'Hesperus', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (True Ultra Instinct)
Kakarot,Goku (Super Saiyan God),Dragon Ball Verse,https://www.superherodb.com/goku-super-saiyan-god/10-24707/,55,100,100,100,100,100,7,,"['Acrobatics', 'Agility', 'Aura', 'Awakened Power', 'Banish', 'Chi Manipulation', 'Cold Resistance', 'Cosmic Awareness', 'Damage Boost', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Embodiment', 'Energy Manipulation', 'Flight', 'Force Fields', 'Fusion', 'Heat Resistance', 'Indomitable Will', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Laser Manipulation', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Power Sense', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Regeneration', 'Sealing', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Teleportation', 'Transformation', 'Vaporising Beams', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Attack Reflection', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Clairvoyance', 'Cloth Manipulation', 'Danmaku', 'Dimensional Awareness', 'Energy Armor', 'Energy Resistance', 'Existence Erasure Resistance', 'Fire Resistance', 'Illusion Resistance', 'Illusions', 'Light Control', 'Magic Resistance', 'Mind Control Resistance', 'Non-Physical Interaction', 'Pain Suppression', 'Paralysis', 'Portal Creation', 'Radar Sense', 'Reactive Evolution', 'Shockwaves Generation', 'Social Influencing', 'Spatial Awareness', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Weapons Master', 'Intangibility', 'Longevity', 'Reality Warping', 'Weather Control', 'Wind Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Participants Of The Tournament Of Power', 'MoNsTeR', 'Hesperus', 'Tigerking2020', 'Denisegc091477gmailcom', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Super Saiyan God)
Kakarot,Goku (Super Saiyan 2),Dragon Ball Verse,https://www.superherodb.com/goku-super-saiyan-2/10-26668/,65,100,100,100,100,100,6,6++,"['Acrobatics', 'Afterimage Creation', 'Agility', 'Attack Negation', 'Aura', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Chi Manipulation', 'Damage Boost', 'Danger Sense', 'Danmaku', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Explosion Manipulation', 'Flight', 'Heat Resistance', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Longevity', 'Master Martial Artist', 'Natural Armor', 'Pain Suppression', 'Photographic Reflexes', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Shockwaves Generation', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Transformation', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Anti-Gravity', 'Audio Control', 'Cold Resistance', 'Dimensional Travel', 'Empathy', 'Energy Absorption', 'Enhanced Condition', 'Fearless', 'Fire Resistance', 'Fusion', 'Heat Generation', 'Hope Inducement', 'Indomitable Will', 'Instinctive Reaction', 'Intuitive aptitude', 'Latent Abilities', 'Leadership', 'Marksmanship', 'Mind Control Resistance', 'Non-Physical Interaction', 'Phasing', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Power Sense', 'Pressure Points', 'Radiation Immunity', 'Regeneration', 'Sealing', 'Seismic Power', 'Shapeshifting', 'Sonic Scream', 'Soul Resistance', 'Statistics Amplification', 'Summoning', 'Supernatural Condition', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Compassion Inducement', 'Dimensional Awareness', 'Divine Powers', 'Divinity', 'Electrokinesis', 'Existence Erasure', 'Force Fields', 'Godly Physiology', 'Hair Manipulation', 'Immortality', 'Love Inducement', 'Necromancy', 'Reality Warping Resistance', 'Self-Sustenance', 'Spatial Awareness', 'Spatial Communication', 'Stealth', 'Telekinesis', 'Telepathy', 'Weather Control', 'Wind Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Death Battle Combatants', 'Participants Of The Tournament Of Power', 'Hesperus', 'MoNsTeR', 'Denisegc091477gmailcom', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Super Saiyan 2)
Kakarot,Goku (Ultra Instinct),Dragon Ball Verse,https://www.superherodb.com/goku-ultra-instinct/10-13261/,75,100,100,100,100,100,7,,"['Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Apathy', 'Aura', 'Awakened Power', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Curse Resistance', 'Danger Sense', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Instinctive Reaction', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Power Augmentation', 'Power Nullifier', 'Power Sense', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Regeneration', 'Seismic Power', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Wind Control', 'Attack Reflection', 'Audio Control', 'Clairvoyance', 'Clairvoyance Resistance', 'Corruption Resistance', 'Energy Armor', 'Energy Constructs', 'Energy Resistance', 'Extrasensory Perception', 'Force Fields', 'Fusion', 'Godly Physiology', 'Immortality', 'Information Analysis', 'Longevity', 'Mind Control Resistance', 'Non-Physical Interaction', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Precognition', 'Pressure Points', 'Radiation Absorption', 'Weather Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Favorite Characters (spectral_supernova)', 'Gokus', 'Illusory Omnipotent Entities.', 'My Favorite Fictional Characters', 'Participants Of The Tournament Of Power', 'Roleplaying Collection', 'Denisegc091477gmailcom', 'Hesperus', 'Tigerking2020', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Ultra Instinct)
Kakarot,Goku (Super Saiyan Blue),Dragon Ball Verse,https://www.superherodb.com/goku-super-saiyan-blue/10-22521/,55,100,100,100,100,100,7,,"['Acid Resistants', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Chi Manipulation', 'Cold Resistance', 'Damage Boost', 'Dexterity', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Flight', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Longevity', 'Master Martial Artist', 'Pain Suppression', 'Pressure Points', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Spaceflight', 'Stamina', 'Statistics Amplification', 'Stealth', 'Toxin and Disease Resistance', 'Transformation', 'Vibration Manipulation', 'Accelerated Development', 'Accelerated Healing', 'Banish', 'Berserk Mode', 'Clairvoyance Resistance', 'Curse Resistance', 'Dimensional Travel', 'Disguise Resistance', 'Durability Negation', 'Electrokinesis', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Force Fields', 'Fusion', 'Illumination', 'Illusion Resistance', 'Immortality Negation', 'Information Analysis', 'Instinctive Reaction', 'Interstellar Travel', 'Light Control', 'Mind Control Resistance', 'Possession Resistance', 'Power Mimicry', 'Regeneration', 'Regeneration Negation', 'Sealing', 'Soul Resistance', 'Status Effect Inducement', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'The Fourth Wall', 'Toon Force', 'Weapons Master', 'Existence Erasure Resistance', 'Time Manipulation Resistance', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Dragon Ball', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'My Favorite Dragon Ball Characters', 'Participants Of The Tournament Of Power', 'Tigerking2020', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Super Saiyan Blue)
Kakarot,Goku (Super Saiyan 3),Dragon Ball Verse,https://www.superherodb.com/goku-super-saiyan-3/10-22887/,65,100,100,100,100,100,6,6++,"['Acrobatics', 'Agility', 'Attack Negation', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Durability', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Explosion Manipulation', 'Flight', 'Fusion', 'Heat Resistance', 'Indomitable Will', 'Instinctive Reaction', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Longevity', 'Master Martial Artist', 'Natural Armor', 'Neon Blasts', 'Pain Suppression', 'Photographic Reflexes', 'Power Nullifier', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reflexes', 'Sonic Scream', 'Spaceflight', 'Spirit Control', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Accelerated Development', 'Audio Control', 'Awakened Power', 'Bloodlust', 'Causality Resistance', 'Clairvoyance Resistance', 'Cold Resistance', 'Dimensional Travel', 'Divine Powers', 'Durability Negation', 'Fearless', 'Heat Generation', 'Hope Inducement', 'Latent Abilities', 'Marksmanship', 'Mind Control Resistance', 'Non-Physical Interaction', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Pressure Points', 'Purification', 'Radiation Immunity', 'Regeneration', 'Sealing', 'Self-Sustenance', 'Spatial Awareness', 'Spatial Communication', 'Statistics Amplification', 'Status Effect Inducement', 'Summoning', 'Telepathy', 'Toxin and Disease Resistance', 'Weapons Master', 'Wind Control', 'Zenith', 'Adaptation', 'Divinity', 'Electrokinesis', 'Existence Erasure', 'Existence Erasure Resistance', 'Godly Physiology', 'Immortality', 'Love Inducement', 'Magic Resistance', 'Necromancy', 'Reality Warping Resistance', 'Telekinesis', 'Weather Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Participants Of The Tournament Of Power', 'MoNsTeR', 'Denisegc091477gmailcom', 'Tigerking2020', 'Hesperus', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku (Super Saiyan 3)
Zamasu,Goku Black (Super Saiyan Rosé),Dragon Ball Verse,https://www.superherodb.com/goku-black-super-saiyan-ros/10-47890/,65,100,100,100,100,100,7,,"['Accelerated Development', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Divine Powers', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Spatial Awareness', 'Super Speed', 'Super Strength', 'Teleportation', 'Vaporising Beams', 'Vision - Night', 'Vision - Telescopic', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Accelerated Healing', 'Attack Reflection', 'Clairvoyance Resistance', 'Cloning', 'Cosmic Awareness', 'Danger Sense', 'Dimensional Awareness', 'Dimensional Travel', 'Divinity', 'Duplication', 'Enhanced Hearing', 'Enhanced Sight', 'Godly Physiology', 'Grappling/Climbing', 'Instinctive Reaction', 'Interstellar Travel', 'Levitation', 'Light Control', 'Longevity', 'Natural Armor', 'Photographic Deduction', 'Photographic Reflexes', 'Power Augmentation', 'Pressure Points', 'Reactive Evolution', 'Spatial Manipulation', 'Statistics Amplification', 'Swordsmanship', 'Telepathy', 'Time Manipulation Resistance', 'Awakened Power', 'Fusion', 'Radiation Immunity', 'Regeneration', 'Space Survivability', 'Time Travel', 'Shueisha', 'DB - Dragon Ball Verse', 'Death Battle Combatants', 'Dragon Ball Fighterz', 'Hesperus', 'MoNsTeR', 'Denisegc091477gmailcom', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku Black (Super Saiyan Rosé)
